"subject"	"group"	"congruency"	"result"	"rt"
2	"test"	"congruent"	"correct"	0.595
2	"test"	"incongruent"	"correct"	0.718
2	"test"	"congruent"	"correct"	0.5
2	"test"	"incongruent"	"correct"	0.897
2	"test"	"congruent"	"correct"	0.607
2	"test"	"incongruent"	"correct"	1.596
2	"test"	"congruent"	"correct"	0.639
2	"test"	"incongruent"	"correct"	0.695
2	"test"	"incongruent"	"correct"	0.867
2	"test"	"congruent"	"correct"	0.489
2	"test"	"incongruent"	"correct"	0.843
2	"test"	"incongruent"	"correct"	0.458
2	"test"	"congruent"	"correct"	0.494
2	"test"	"congruent"	"correct"	0.442
2	"test"	"incongruent"	"correct"	0.757
2	"test"	"congruent"	"correct"	0.454
2	"test"	"incongruent"	"correct"	0.672
2	"test"	"congruent"	"correct"	0.596
2	"test"	"incongruent"	"correct"	1.283
2	"test"	"congruent"	"correct"	0.794
2	"test"	"congruent"	"correct"	0.555
2	"test"	"incongruent"	"correct"	0.864
2	"test"	"congruent"	"correct"	0.546
2	"test"	"incongruent"	"correct"	0.915
2	"test"	"congruent"	"correct"	0.657
2	"test"	"incongruent"	"correct"	1.114
2	"test"	"congruent"	"correct"	0.812
2	"test"	"congruent"	"correct"	0.536
2	"test"	"incongruent"	"correct"	0.714
2	"test"	"incongruent"	"correct"	0.772
2	"test"	"incongruent"	"correct"	0.562
2	"test"	"incongruent"	"correct"	0.604
2	"test"	"congruent"	"correct"	0.723
2	"test"	"congruent"	"correct"	0.513
2	"test"	"congruent"	"correct"	0.522
2	"test"	"congruent"	"correct"	0.643
2	"test"	"incongruent"	"correct"	1.141
2	"test"	"incongruent"	"correct"	0.75
2	"test"	"incongruent"	"correct"	0.639
2	"test"	"congruent"	"correct"	0.534
2	"test"	"congruent"	"correct"	0.601
2	"test"	"incongruent"	"correct"	0.96
2	"test"	"congruent"	"correct"	0.524
2	"test"	"congruent"	"correct"	0.566
2	"test"	"incongruent"	"correct"	0.755
2	"test"	"incongruent"	"correct"	1.739
2	"test"	"incongruent"	"timeout"	0
2	"test"	"incongruent"	"correct"	1.444
2	"test"	"congruent"	"correct"	0.616
2	"test"	"congruent"	"correct"	0.616
2	"test"	"incongruent"	"correct"	1.124
2	"test"	"incongruent"	"correct"	0.925
2	"test"	"congruent"	"correct"	0.549
2	"test"	"congruent"	"correct"	0.598
2	"test"	"incongruent"	"correct"	0.955
2	"test"	"congruent"	"correct"	0.927
2	"test"	"incongruent"	"correct"	0.841
2	"test"	"congruent"	"correct"	0.592
2	"test"	"incongruent"	"correct"	0.863
2	"test"	"congruent"	"correct"	0.649
2	"test"	"incongruent"	"correct"	0.997
2	"test"	"congruent"	"correct"	0.535
2	"test"	"incongruent"	"correct"	0.857
2	"test"	"incongruent"	"correct"	1.102
2	"test"	"congruent"	"correct"	0.713
2	"test"	"congruent"	"correct"	0.513
8	"test"	"congruent"	"correct"	1.132
8	"test"	"incongruent"	"correct"	1.069
8	"test"	"congruent"	"correct"	0.847
8	"test"	"incongruent"	"correct"	0.865
8	"test"	"congruent"	"correct"	1.129
8	"test"	"incongruent"	"correct"	0.751
8	"test"	"incongruent"	"correct"	0.89
8	"test"	"congruent"	"correct"	0.844
8	"test"	"congruent"	"correct"	0.722
8	"test"	"incongruent"	"correct"	0.802
8	"test"	"congruent"	"correct"	0.874
8	"test"	"incongruent"	"correct"	0.694
8	"test"	"incongruent"	"correct"	0.719
8	"test"	"incongruent"	"correct"	0.61
8	"test"	"congruent"	"correct"	0.754
8	"test"	"congruent"	"correct"	0.681
8	"test"	"incongruent"	"correct"	0.663
8	"test"	"incongruent"	"correct"	0.575
8	"test"	"congruent"	"correct"	1.015
8	"test"	"congruent"	"correct"	1.008
8	"test"	"incongruent"	"correct"	0.849
8	"test"	"congruent"	"correct"	0.821
8	"test"	"congruent"	"correct"	0.592
8	"test"	"incongruent"	"correct"	0.981
8	"test"	"incongruent"	"correct"	1.389
8	"test"	"congruent"	"correct"	1.304
8	"test"	"congruent"	"correct"	1.101
8	"test"	"incongruent"	"correct"	0.983
8	"test"	"incongruent"	"correct"	1.324
8	"test"	"congruent"	"correct"	0.907
8	"test"	"incongruent"	"correct"	0.779
8	"test"	"congruent"	"correct"	0.732
8	"test"	"congruent"	"correct"	0.64
8	"test"	"incongruent"	"correct"	0.68
8	"test"	"incongruent"	"correct"	0.761
8	"test"	"congruent"	"correct"	0.53
8	"test"	"incongruent"	"correct"	0.841
8	"test"	"incongruent"	"correct"	0.679
8	"test"	"congruent"	"correct"	0.68
8	"test"	"congruent"	"correct"	0.861
8	"test"	"congruent"	"correct"	0.643
8	"test"	"incongruent"	"correct"	0.887
8	"test"	"congruent"	"correct"	0.838
8	"test"	"incongruent"	"correct"	0.805
8	"test"	"incongruent"	"correct"	1.032
8	"test"	"incongruent"	"correct"	1.372
8	"test"	"congruent"	"correct"	0.733
8	"test"	"congruent"	"correct"	0.983
8	"test"	"congruent"	"correct"	0.742
8	"test"	"congruent"	"correct"	0.874
8	"test"	"incongruent"	"correct"	0.823
8	"test"	"incongruent"	"correct"	1.048
8	"test"	"congruent"	"correct"	0.792
8	"test"	"incongruent"	"correct"	0.936
8	"test"	"congruent"	"correct"	0.948
8	"test"	"incongruent"	"correct"	0.776
8	"test"	"incongruent"	"correct"	1.407
8	"test"	"incongruent"	"correct"	0.784
8	"test"	"congruent"	"correct"	1.098
8	"test"	"congruent"	"correct"	0.853
8	"test"	"incongruent"	"correct"	0.759
8	"test"	"congruent"	"correct"	1.026
8	"test"	"congruent"	"correct"	0.687
8	"test"	"incongruent"	"correct"	0.715
8	"test"	"incongruent"	"correct"	0.916
8	"test"	"incongruent"	"correct"	1.69
8	"test"	"congruent"	"correct"	1.235
8	"test"	"congruent"	"correct"	0.807
8	"test"	"congruent"	"correct"	0.621
8	"test"	"incongruent"	"correct"	1.004
8	"test"	"congruent"	"correct"	1.087
8	"test"	"incongruent"	"correct"	0.973
8	"test"	"congruent"	"correct"	0.916
8	"test"	"congruent"	"correct"	0.607
8	"test"	"incongruent"	"correct"	0.625
8	"test"	"incongruent"	"correct"	0.613
8	"test"	"congruent"	"correct"	0.614
8	"test"	"incongruent"	"correct"	0.758
8	"test"	"incongruent"	"correct"	0.562
8	"test"	"congruent"	"correct"	0.522
8	"test"	"congruent"	"correct"	0.695
8	"test"	"incongruent"	"correct"	0.673
8	"test"	"congruent"	"correct"	0.627
8	"test"	"incongruent"	"correct"	0.784
8	"test"	"congruent"	"correct"	1.027
8	"test"	"incongruent"	"timeout"	0
8	"test"	"congruent"	"correct"	0.879
8	"test"	"incongruent"	"correct"	0.728
8	"test"	"incongruent"	"correct"	0.829
8	"test"	"congruent"	"correct"	0.589
8	"test"	"incongruent"	"correct"	0.636
8	"test"	"congruent"	"correct"	0.58
8	"test"	"incongruent"	"correct"	0.615
8	"test"	"congruent"	"correct"	0.523
8	"test"	"incongruent"	"correct"	0.652
8	"test"	"congruent"	"correct"	0.651
37	"control"	"incongruent"	"correct"	1.118
37	"control"	"congruent"	"correct"	0.673
37	"control"	"incongruent"	"correct"	1.03
37	"control"	"congruent"	"correct"	0.629
37	"control"	"congruent"	"correct"	0.591
37	"control"	"incongruent"	"correct"	0.893
37	"control"	"incongruent"	"correct"	0.745
37	"control"	"congruent"	"correct"	0.558
37	"control"	"incongruent"	"correct"	1.314
37	"control"	"congruent"	"correct"	0.6
37	"control"	"incongruent"	"correct"	0.596
37	"control"	"congruent"	"correct"	0.555
37	"control"	"incongruent"	"correct"	0.883
37	"control"	"congruent"	"correct"	0.595
37	"control"	"congruent"	"correct"	0.484
37	"control"	"incongruent"	"correct"	0.847
37	"control"	"congruent"	"correct"	0.565
37	"control"	"incongruent"	"correct"	0.837
37	"control"	"incongruent"	"correct"	0.68
37	"control"	"congruent"	"correct"	0.646
37	"control"	"congruent"	"correct"	0.652
37	"control"	"incongruent"	"correct"	0.831
37	"control"	"congruent"	"correct"	0.495
37	"control"	"incongruent"	"correct"	0.549
37	"control"	"incongruent"	"correct"	0.988
37	"control"	"incongruent"	"correct"	0.943
37	"control"	"congruent"	"correct"	0.611
37	"control"	"congruent"	"correct"	0.366
37	"control"	"congruent"	"correct"	0.572
37	"control"	"congruent"	"correct"	0.62
37	"control"	"incongruent"	"correct"	0.468
37	"control"	"incongruent"	"correct"	0.709
37	"control"	"incongruent"	"correct"	1.241
37	"control"	"incongruent"	"correct"	0.577
37	"control"	"congruent"	"correct"	0.496
37	"control"	"congruent"	"correct"	0.508
37	"control"	"incongruent"	"correct"	0.993
37	"control"	"congruent"	"correct"	0.581
37	"control"	"congruent"	"correct"	0.476
37	"control"	"incongruent"	"incorrect"	0.477
37	"control"	"incongruent"	"correct"	0.759
37	"control"	"congruent"	"correct"	0.745
37	"control"	"incongruent"	"correct"	0.569
37	"control"	"congruent"	"correct"	1.062
37	"control"	"incongruent"	"incorrect"	1.24
37	"control"	"incongruent"	"timeout"	0
37	"control"	"congruent"	"correct"	0.799
37	"control"	"congruent"	"incorrect"	0.752
37	"control"	"congruent"	"correct"	0.582
37	"control"	"incongruent"	"correct"	0.978
37	"control"	"congruent"	"correct"	0.657
37	"control"	"incongruent"	"correct"	0.813
37	"control"	"congruent"	"correct"	0.663
37	"control"	"incongruent"	"correct"	0.855
37	"control"	"congruent"	"correct"	0.629
37	"control"	"incongruent"	"correct"	0.806
37	"control"	"congruent"	"correct"	0.481
37	"control"	"incongruent"	"correct"	0.885
37	"control"	"congruent"	"correct"	0.811
37	"control"	"incongruent"	"incorrect"	1.092
37	"control"	"congruent"	"correct"	0.719
37	"control"	"incongruent"	"incorrect"	0.559
37	"control"	"incongruent"	"incorrect"	1.361
37	"control"	"congruent"	"correct"	0.694
37	"control"	"incongruent"	"correct"	0.716
37	"control"	"congruent"	"correct"	0.58
37	"control"	"congruent"	"correct"	0.495
37	"control"	"incongruent"	"correct"	1.013
37	"control"	"incongruent"	"correct"	0.799
37	"control"	"congruent"	"correct"	0.573
37	"control"	"incongruent"	"correct"	0.776
37	"control"	"congruent"	"correct"	0.561
37	"control"	"congruent"	"correct"	0.557
37	"control"	"incongruent"	"correct"	0.757
37	"control"	"congruent"	"correct"	0.589
37	"control"	"incongruent"	"correct"	1.064
37	"control"	"incongruent"	"correct"	0.517
37	"control"	"congruent"	"correct"	0.774
37	"control"	"congruent"	"correct"	0.583
37	"control"	"incongruent"	"correct"	0.909
37	"control"	"incongruent"	"correct"	1.181
37	"control"	"congruent"	"correct"	0.6
37	"control"	"congruent"	"correct"	0.617
37	"control"	"incongruent"	"correct"	0.955
37	"control"	"congruent"	"correct"	0.627
37	"control"	"incongruent"	"correct"	0.868
37	"control"	"congruent"	"correct"	0.758
37	"control"	"incongruent"	"correct"	0.788
37	"control"	"incongruent"	"incorrect"	0.824
37	"control"	"incongruent"	"correct"	1.001
37	"control"	"congruent"	"correct"	0.611
37	"control"	"congruent"	"correct"	0.625
37	"control"	"congruent"	"correct"	0.535
37	"control"	"incongruent"	"correct"	0.884
37	"control"	"incongruent"	"correct"	1.71
37	"control"	"congruent"	"correct"	0.837
29	"control"	"incongruent"	"correct"	0.488
29	"control"	"congruent"	"correct"	0.35
29	"control"	"incongruent"	"correct"	0.815
29	"control"	"congruent"	"correct"	0.507
29	"control"	"incongruent"	"incorrect"	0.438
29	"control"	"congruent"	"correct"	0.392
29	"control"	"congruent"	"correct"	0.456
29	"control"	"incongruent"	"correct"	0.767
29	"control"	"congruent"	"correct"	0.615
29	"control"	"congruent"	"correct"	0.483
29	"control"	"incongruent"	"correct"	0.542
29	"control"	"incongruent"	"correct"	0.619
29	"control"	"incongruent"	"correct"	0.515
29	"control"	"congruent"	"correct"	0.971
29	"control"	"incongruent"	"correct"	0.98
29	"control"	"congruent"	"correct"	0.609
29	"control"	"incongruent"	"incorrect"	0.579
29	"control"	"congruent"	"correct"	0.511
29	"control"	"congruent"	"correct"	0.582
29	"control"	"incongruent"	"correct"	0.637
29	"control"	"incongruent"	"correct"	0.9
29	"control"	"congruent"	"correct"	0.477
29	"control"	"incongruent"	"correct"	0.585
29	"control"	"congruent"	"correct"	0.837
29	"control"	"incongruent"	"correct"	0.848
29	"control"	"congruent"	"correct"	0.524
29	"control"	"congruent"	"correct"	0.448
29	"control"	"incongruent"	"correct"	0.594
29	"control"	"congruent"	"correct"	0.621
29	"control"	"incongruent"	"correct"	1.184
29	"control"	"incongruent"	"correct"	0.557
29	"control"	"congruent"	"correct"	0.577
29	"control"	"congruent"	"correct"	0.445
29	"control"	"incongruent"	"correct"	0.537
29	"control"	"congruent"	"correct"	0.507
29	"control"	"incongruent"	"correct"	0.627
29	"control"	"incongruent"	"correct"	0.559
29	"control"	"congruent"	"correct"	0.646
29	"control"	"congruent"	"correct"	0.616
29	"control"	"incongruent"	"correct"	0.646
29	"control"	"congruent"	"correct"	0.696
29	"control"	"incongruent"	"correct"	0.693
29	"control"	"incongruent"	"correct"	0.895
29	"control"	"congruent"	"correct"	0.588
29	"control"	"congruent"	"correct"	1.101
29	"control"	"incongruent"	"correct"	0.905
29	"control"	"incongruent"	"correct"	0.652
29	"control"	"congruent"	"correct"	0.651
29	"control"	"incongruent"	"incorrect"	0.931
29	"control"	"incongruent"	"incorrect"	0.361
29	"control"	"congruent"	"correct"	0.614
29	"control"	"congruent"	"correct"	0.541
29	"control"	"incongruent"	"correct"	0.628
29	"control"	"congruent"	"correct"	0.529
29	"control"	"incongruent"	"correct"	1.043
29	"control"	"congruent"	"correct"	0.56
29	"control"	"congruent"	"correct"	0.658
29	"control"	"incongruent"	"correct"	0.579
29	"control"	"incongruent"	"correct"	0.979
29	"control"	"congruent"	"correct"	0.888
29	"control"	"incongruent"	"correct"	0.67
29	"control"	"congruent"	"correct"	0.814
29	"control"	"incongruent"	"correct"	0.765
29	"control"	"congruent"	"correct"	0.497
29	"control"	"congruent"	"correct"	0.681
29	"control"	"congruent"	"correct"	0.719
29	"control"	"incongruent"	"correct"	0.594
29	"control"	"incongruent"	"correct"	0.621
29	"control"	"congruent"	"correct"	0.717
29	"control"	"incongruent"	"correct"	0.864
29	"control"	"congruent"	"correct"	0.652
29	"control"	"incongruent"	"correct"	0.767
29	"control"	"incongruent"	"correct"	1.396
29	"control"	"congruent"	"correct"	0.581
29	"control"	"incongruent"	"correct"	0.991
29	"control"	"congruent"	"correct"	0.713
29	"control"	"incongruent"	"correct"	0.649
29	"control"	"congruent"	"correct"	1.089
29	"control"	"congruent"	"incorrect"	0.478
29	"control"	"incongruent"	"correct"	0.655
29	"control"	"congruent"	"correct"	0.528
29	"control"	"incongruent"	"correct"	0.856
29	"control"	"incongruent"	"correct"	1.486
29	"control"	"congruent"	"correct"	0.99
29	"control"	"incongruent"	"correct"	1.206
29	"control"	"incongruent"	"correct"	1.192
29	"control"	"congruent"	"correct"	0.619
29	"control"	"congruent"	"correct"	0.938
29	"control"	"congruent"	"correct"	0.841
29	"control"	"incongruent"	"correct"	0.887
29	"control"	"congruent"	"correct"	0.561
29	"control"	"incongruent"	"correct"	0.719
29	"control"	"incongruent"	"correct"	0.99
29	"control"	"congruent"	"correct"	0.597
29	"control"	"congruent"	"correct"	0.794
29	"control"	"incongruent"	"correct"	1.443
22	"control"	"incongruent"	"correct"	0.974
22	"control"	"incongruent"	"correct"	0.64
22	"control"	"congruent"	"correct"	0.605
22	"control"	"congruent"	"correct"	0.546
22	"control"	"incongruent"	"correct"	0.595
22	"control"	"incongruent"	"correct"	0.61
22	"control"	"congruent"	"correct"	0.592
22	"control"	"congruent"	"correct"	0.494
22	"control"	"incongruent"	"correct"	0.453
22	"control"	"congruent"	"correct"	0.457
22	"control"	"incongruent"	"correct"	0.562
22	"control"	"congruent"	"correct"	0.495
22	"control"	"congruent"	"correct"	0.427
22	"control"	"incongruent"	"correct"	0.568
22	"control"	"incongruent"	"correct"	0.649
22	"control"	"congruent"	"correct"	0.535
22	"control"	"congruent"	"correct"	0.489
22	"control"	"incongruent"	"correct"	0.494
22	"control"	"congruent"	"correct"	0.452
22	"control"	"incongruent"	"correct"	0.621
22	"control"	"congruent"	"correct"	0.542
22	"control"	"congruent"	"correct"	0.49
22	"control"	"incongruent"	"correct"	0.55
22	"control"	"incongruent"	"correct"	0.5
22	"control"	"congruent"	"correct"	0.566
22	"control"	"incongruent"	"correct"	0.54
22	"control"	"incongruent"	"correct"	0.496
22	"control"	"congruent"	"correct"	0.532
22	"control"	"incongruent"	"correct"	0.47
22	"control"	"congruent"	"correct"	0.511
22	"control"	"incongruent"	"correct"	0.536
22	"control"	"congruent"	"correct"	0.47
22	"control"	"congruent"	"correct"	0.468
22	"control"	"congruent"	"correct"	0.49
22	"control"	"incongruent"	"correct"	0.41
22	"control"	"incongruent"	"correct"	0.541
22	"control"	"incongruent"	"correct"	0.449
22	"control"	"congruent"	"correct"	0.415
22	"control"	"congruent"	"correct"	0.448
22	"control"	"incongruent"	"correct"	0.488
22	"control"	"congruent"	"correct"	0.45
22	"control"	"incongruent"	"correct"	0.547
22	"control"	"incongruent"	"correct"	0.594
22	"control"	"congruent"	"correct"	0.401
22	"control"	"incongruent"	"correct"	0.571
22	"control"	"congruent"	"correct"	0.551
22	"control"	"congruent"	"correct"	0.468
22	"control"	"incongruent"	"correct"	0.573
22	"control"	"congruent"	"correct"	0.557
22	"control"	"incongruent"	"correct"	0.528
22	"control"	"congruent"	"correct"	0.498
22	"control"	"incongruent"	"correct"	0.553
22	"control"	"congruent"	"correct"	0.581
22	"control"	"incongruent"	"correct"	0.434
22	"control"	"incongruent"	"correct"	0.528
22	"control"	"congruent"	"correct"	0.433
22	"control"	"incongruent"	"correct"	0.544
22	"control"	"incongruent"	"correct"	0.513
22	"control"	"congruent"	"correct"	0.501
22	"control"	"congruent"	"correct"	0.481
22	"control"	"congruent"	"correct"	0.464
22	"control"	"congruent"	"correct"	0.469
22	"control"	"incongruent"	"correct"	0.565
22	"control"	"incongruent"	"correct"	0.505
22	"control"	"incongruent"	"correct"	0.516
22	"control"	"congruent"	"correct"	0.448
22	"control"	"incongruent"	"correct"	0.467
22	"control"	"congruent"	"correct"	0.463
22	"control"	"congruent"	"correct"	0.545
22	"control"	"congruent"	"correct"	0.401
22	"control"	"incongruent"	"correct"	0.471
22	"control"	"incongruent"	"correct"	0.533
22	"control"	"congruent"	"correct"	0.557
22	"control"	"incongruent"	"correct"	0.524
22	"control"	"incongruent"	"correct"	0.503
22	"control"	"congruent"	"correct"	0.434
22	"control"	"incongruent"	"correct"	0.471
22	"control"	"congruent"	"correct"	0.484
22	"control"	"congruent"	"correct"	0.482
22	"control"	"incongruent"	"correct"	0.507
22	"control"	"congruent"	"correct"	0.516
22	"control"	"congruent"	"correct"	0.491
22	"control"	"incongruent"	"correct"	0.476
22	"control"	"incongruent"	"correct"	0.547
22	"control"	"congruent"	"correct"	0.446
22	"control"	"incongruent"	"correct"	0.603
22	"control"	"congruent"	"correct"	0.53
22	"control"	"incongruent"	"correct"	0.56
22	"control"	"incongruent"	"correct"	0.535
22	"control"	"congruent"	"correct"	0.553
22	"control"	"congruent"	"correct"	0.497
22	"control"	"incongruent"	"correct"	0.628
22	"control"	"congruent"	"correct"	0.527
22	"control"	"incongruent"	"correct"	0.718
22	"control"	"congruent"	"correct"	0.545
22	"control"	"incongruent"	"correct"	0.569
27	"control"	"incongruent"	"correct"	0.915
27	"control"	"incongruent"	"correct"	0.923
27	"control"	"congruent"	"correct"	0.758
27	"control"	"congruent"	"correct"	0.58
27	"control"	"congruent"	"correct"	0.571
27	"control"	"incongruent"	"correct"	0.638
27	"control"	"incongruent"	"correct"	0.84
27	"control"	"congruent"	"correct"	0.752
27	"control"	"incongruent"	"correct"	0.683
27	"control"	"incongruent"	"correct"	0.687
27	"control"	"congruent"	"correct"	0.586
